geoid,space_id,type,min_walk
36005000200,park-woodrow-wilson-triangle,park,6.00
36005000200,park-harding-park,park,7.00
36005000200,park-harding-park-beautification-project,park,7.00
36005000200,park-soundview-park,park,11.00
36005000200,park-pugsley-creek-park,park,12.00
36005000200,park-taylor-soundview-block-assoc-garden,park,13.00
36005000200,park-waterfront-garden,park,16.00
36005000200,wpaa-shorehaven,wpaa,18.00
36005000200,park-clason-point-park,park,20.00
36005000200,park-space-time-playground,park,24.00
36005000200,park-story-playground,park,25.00
36005000200,stp-1351-seward-avenue,stp,27.00
36005000200,park-randall-playground,park,28.00
36005000200,stp-2060-lafayette-ave,stp,30.00
36005000400,park-waterfront-garden,park,5.00
36005000400,park-harding-park,park,7.00
36005000400,park-pugsley-creek-park,park,10.00
36005000400,wpaa-shorehaven,wpaa,10.00
36005000400,park-clason-point-park,park,11.00
36005000400,park-harding-park-beautification-project,park,12.00
36005000400,park-woodrow-wilson-triangle,park,15.00
36005000400,park-taylor-soundview-block-assoc-garden,park,23.00
36005000400,park-soundview-park,park,26.00
36005001600,park-taylor-soundview-block-assoc-garden,park,8.00
36005001600,park-space-time-playground,park,9.00
36005001600,stp-2060-lafayette-ave,stp,12.00
36005001600,park-woodrow-wilson-triangle,park,13.00
36005001600,park-randall-playground,park,14.00
36005001600,park-story-playground,park,15.00
36005001600,park-pugsley-creek-park,park,16.00
36005001600,park-po-serrano-playground,park,17.00
36005001600,stp-1351-seward-avenue,stp,20.00
36005001600,park-harding-park,park,20.00
36005001600,park-fdny-emt-yadira-arroyo-playground,park,21.00
36005001600,park-haviland-playground,park,22.00
36005001600,park-justice-sotomayor-houses-playground,park,23.00
36005001600,park-havemeyer-garden-association,park,24.00
36005001600,park-harding-park-beautification-project,park,25.00
36005001600,park-waterfront-garden,park,25.00
36005001600,park-castle-hill-park,park,25.00
36005001600,park-soundview-park,park,25.00
36005001600,wpaa-shorehaven,wpaa,29.00
36005001600,park-virginia-park,park,29.00
36005001600,park-hugh-j-grant-circle,park,30.00
36005001900,park-gouverneur-morris-triangle,park,6.00
36005001900,park-playground-one-thirty-four-cxxxiv,park,9.00
36005001900,park-5-borough-shops,park,9.00
36005001900,park-citywide-services-shops-and-storehouse,park,9.00
36005001900,park-st-lukes-park,park,10.00
36005001900,park-united-we-stand-garden,park,11.00
36005001900,park-millbrook-playground,park,13.00
36005001900,park-pulaski-park,park,16.00
36005001900,park-padre-plaza,park,16.00
36005001900,park-ranaqua-playground,park,18.00
36005001900,park-peoples-park,park,19.00
36005001900,park-i-am-park,park,19.00
36005001900,park-saw-mill-playground,park,20.00
36005001900,park-st-marys-park,park,21.00
36005001900,park-brook-park,park,22.00
36005001900,park-lozada-playground,park,23.00
36005001900,park-martin-luther-king-triangle,park,24.00
36005001900,park-randalls-island-park,park,24.00
36005001900,park-pontiac-playground,park,26.00
36005001900,park-el-flamboyan-garden,park,26.00
36005001900,park-fountain-of-youth-playground,park,26.00
36005001900,park-willis-playground,park,27.00
36005001900,park-isla-verde-garden,park,29.00
36005001900,park-alexanders-alley,park,29.00
36005001900,park-granja-farm-otf,park,29.00
36005001900,park-graham-triangle,park,30.00
36005002000,stp-1351-seward-avenue,stp,7.00
36005002000,park-taylor-soundview-block-assoc-garden,park,9.00
36005002000,park-soundview-park,park,12.00
36005002000,park-story-playground,park,15.00
36005002000,park-woodrow-wilson-triangle,park,16.00
36005002000,park-space-time-playground,park,16.00
36005002000,park-watson-gleason-playground,park,22.00
36005002000,stp-2060-lafayette-ave,stp,24.00
36005002000,park-justice-sotomayor-houses-playground,park,24.00
36005002000,park-pugsley-creek-park,park,25.00
36005002000,park-harding-park,park,25.00
36005002000,stp-1535-story-av,stp,25.00
36005002000,stp-1025-morrison-ave,stp,26.00
36005002000,park-randall-playground,park,26.00
36005002000,park-harding-park-beautification-project,park,27.00
36005002000,park-po-serrano-playground,park,29.00
36005002000,plaza-morrison-avenue-plaza,plaza,30.00
36005002000,stp-1794-e-172-st,stp,30.00
36005002300,park-lozada-playground,park,3.00
36005002300,park-graham-triangle,park,5.00
36005002300,park-willis-playground,park,6.00
36005002300,park-alexanders-alley,park,7.00
36005002300,park-ranaqua-playground,park,8.00
36005002300,park-clark-playground,park,11.00
36005002300,park-pulaski-park,park,11.00
36005002300,park-la-finca-del-sur-community-garden,park,11.00
36005002300,park-saw-mill-playground,park,12.00
36005002300,park-ryan-triangle,park,13.00
36005002300,park-brook-park,park,14.00
36005002300,park-patterson-playground,park,15.00
36005002300,park-padre-plaza,park,15.00
36005002300,plaza-roberto-clemente-plaza,plaza,17.00
36005002300,park-peoples-park,park,17.00
36005002300,park-millbrook-playground,park,18.00
36005002300,park-united-we-stand-garden,park,18.00
36005002300,park-harlem-river-park,park,19.00
36005002300,park-st-lukes-park,park,20.00
36005002300,park-evelina-antonetty-playground,park,20.00
36005002300,park-playground-one-thirty-four-cxxxiv,park,20.00
36005002300,park-alice-kornegay-triangle,park,20.00
36005002300,park-triboro-plaza,park,21.00
36005002300,park-gouverneur-morris-triangle,park,22.00
36005002300,park-william-mccray-playground,park,23.00
36005002300,park-wagner-houses-pool,park,23.00
36005002300,park-crack-is-wack-playground,park,23.00
36005002300,pops-east-harlem-mecc,pops,23.00
36005002300,park-abraham-lincoln-playground,park,24.00
36005002300,park-melrose-playground,park,25.00
36005002300,park-moore-playground,park,25.00
36005002300,pops-la-central,pops,25.00
36005002300,park-harlem-rose-garden,park,25.00
36005002300,park-detective-omar-edwards-park,park,26.00
36005002300,plaza-125th-street-plaza,plaza,26.00
36005002300,park-howard-bennett-playground,park,26.00
36005002300,park-courtney-callender-playground,park,27.00
36005002300,park-collyer-brothers-park,park,27.00
36005002300,park-st-marys-park,park,27.00
36005002300,park-life-spire-garden,park,27.00
36005002300,park-dr-ronald-e-mcnair-playground,park,27.00
36005002300,park-wagner-playground,park,28.00
36005002300,park-vogue-garden,park,28.00
36005002300,park-5-borough-shops,park,28.00
36005002300,park-fred-samuel-playground,park,28.00
36005002300,park-citywide-services-shops-and-storehouse,park,28.00
36005002300,park-elizabeth-langley-memorial-garden,park,29.00
36005002300,park-carolina-garden,park,29.00
36005002300,park-hansborough-recreation-center,park,29.00
36005002300,park-rainbow-garden-of-life-and-health,park,29.00
36005002300,park-granja-farm-otf,park,29.00
36005002300,park-jackie-robinson-community-garden,park,29.00
36005002300,park-abyssinian-tot-lot,park,29.00
36005002300,park-st-anns-block-association-garden,park,29.00
36005002300,park-louis-cuvillier-park,park,30.00
36005002300,park-rev-linette-c-williamson-memorial-park,park,30.00
36005002300,park-ps-29-ballfield,park,30.00
36005002300,park-centro-cultural-rincon-criollo,park,30.00
36005002300,park-unity-gardens,park,30.00
36005002400,stp-1351-seward-avenue,stp,9.00
36005002400,park-soundview-park,park,13.00
36005002400,park-taylor-soundview-block-assoc-garden,park,16.00
36005002400,stp-1535-story-av,stp,19.00
36005002400,stp-1025-morrison-ave,stp,23.00
36005002400,park-story-playground,park,23.00
36005002400,park-woodrow-wilson-triangle,park,23.00
36005002400,park-space-time-playground,park,25.00
36005002400,plaza-morrison-avenue-plaza,plaza,29.00
36005002400,park-watson-gleason-playground,park,30.00
36005002400,park-colgate-close,park,30.00
36005002500,park-ranaqua-playground,park,3.00
36005002500,park-saw-mill-playground,park,5.00
36005002500,park-lozada-playground,park,7.00
36005002500,park-padre-plaza,park,7.00
36005002500,park-millbrook-playground,park,9.00
36005002500,park-united-we-stand-garden,park,9.00
36005002500,park-brook-park,park,9.00
36005002500,park-peoples-park,park,9.00
36005002500,park-willis-playground,park,11.00
36005002500,park-pulaski-park,park,11.00
36005002500,park-st-lukes-park,park,12.00
36005002500,park-playground-one-thirty-four-cxxxiv,park,12.00
36005002500,park-gouverneur-morris-triangle,park,13.00
36005002500,park-alexanders-alley,park,13.00
36005002500,park-graham-triangle,park,14.00
36005002500,park-clark-playground,park,17.00
36005002500,park-la-finca-del-sur-community-garden,park,19.00
36005002500,plaza-roberto-clemente-plaza,plaza,20.00
36005002500,park-5-borough-shops,park,20.00
36005002500,park-st-marys-park,park,20.00
36005002500,park-citywide-services-shops-and-storehouse,park,20.00
36005002500,park-ryan-triangle,park,21.00
36005002500,park-patterson-playground,park,22.00
36005002500,park-triboro-plaza,park,23.00
36005002500,park-wagner-houses-pool,park,24.00
36005002500,park-i-am-park,park,24.00
36005002500,pops-la-central,pops,26.00
36005002500,park-granja-farm-otf,park,27.00
36005002500,park-st-anns-block-association-garden,park,27.00
36005002500,park-detective-omar-edwards-park,park,28.00
36005002500,park-harlem-river-park,park,28.00
36005002500,park-alice-kornegay-triangle,park,28.00
36005002500,park-crack-is-wack-playground,park,28.00
36005002500,park-evelina-antonetty-playground,park,29.00
36005002500,pops-east-harlem-mecc,pops,29.00
36005002500,park-wagner-playground,park,30.00
36005002500,park-pontiac-playground,park,30.00
36005002701,park-millbrook-playground,park,1.00
36005002701,park-united-we-stand-garden,park,3.00
36005002701,park-st-lukes-park,park,5.00
36005002701,park-gouverneur-morris-triangle,park,6.00
36005002701,park-padre-plaza,park,7.00
36005002701,park-playground-one-thirty-four-cxxxiv,park,10.00
36005002701,park-peoples-park,park,10.00
36005002701,park-saw-mill-playground,park,10.00
36005002701,park-ranaqua-playground,park,11.00
36005002701,park-5-borough-shops,park,12.00
36005002701,park-citywide-services-shops-and-storehouse,park,12.00
36005002701,park-brook-park,park,13.00
36005002701,park-pulaski-park,park,15.00
36005002701,park-lozada-playground,park,15.00
36005002701,park-st-marys-park,park,16.00
36005002701,park-willis-playground,park,18.00
36005002701,park-i-am-park,park,18.00
36005002701,park-alexanders-alley,park,20.00
36005002701,park-graham-triangle,park,21.00
36005002701,park-clark-playground,park,23.00
36005002701,park-granja-farm-otf,park,25.00
36005002701,plaza-roberto-clemente-plaza,plaza,26.00
36005002701,park-pontiac-playground,park,26.00
36005002701,park-martin-luther-king-triangle,park,26.00
36005002701,park-la-finca-del-sur-community-garden,park,26.00
36005002701,park-st-anns-block-association-garden,park,26.00
36005002701,park-el-flamboyan-garden,park,27.00
36005002701,park-patterson-playground,park,28.00
36005002701,park-isla-verde-garden,park,28.00
36005002701,park-ryan-triangle,park,28.00
36005002701,park-fountain-of-youth-playground,park,28.00
36005002701,park-triboro-plaza,park,29.00
36005002701,pops-la-central,pops,30.00
36005002702,park-st-lukes-park,park,4.00
36005002702,park-united-we-stand-garden,park,4.00
36005002702,park-gouverneur-morris-triangle,park,5.00
36005002702,park-padre-plaza,park,6.00
36005002702,park-millbrook-playground,park,7.00
36005002702,park-peoples-park,park,8.00
36005002702,park-st-marys-park,park,10.00
36005002702,park-saw-mill-playground,park,10.00
36005002702,park-brook-park,park,11.00
36005002702,park-5-borough-shops,park,11.00
36005002702,park-citywide-services-shops-and-storehouse,park,11.00
36005002702,park-i-am-park,park,12.00
36005002702,park-playground-one-thirty-four-cxxxiv,park,16.00
36005002702,park-ranaqua-playground,park,16.00
36005002702,park-willis-playground,park,17.00
36005002702,park-alexanders-alley,park,18.00
36005002702,park-granja-farm-otf,park,19.00
36005002702,park-pontiac-playground,park,20.00
36005002702,park-lozada-playground,park,20.00
36005002702,park-clark-playground,park,21.00
36005002702,park-pulaski-park,park,21.00
36005002702,park-isla-verde-garden,park,22.00
36005002702,park-martin-luther-king-triangle,park,22.00
36005002702,park-el-flamboyan-garden,park,22.00
36005002702,plaza-roberto-clemente-plaza,plaza,23.00
36005002702,park-graham-triangle,park,23.00
36005002702,park-st-anns-block-association-garden,park,23.00
36005002702,park-fountain-of-youth-playground,park,24.00
36005002702,park-patterson-playground,park,26.00
36005002702,park-ryan-triangle,park,26.00
36005002702,pops-la-central,pops,27.00
36005002702,park-abigail-playground,park,28.00
36005002702,park-la-finca-del-sur-community-garden,park,28.00
36005002702,park-captain-rivera-playground,park,28.00
36005002702,park-el-batey-borincano-garden,park,29.00
36005002702,park-al-quiones-playground,park,29.00
36005002702,park-grove-hill-playground,park,29.00
36005002800,stp-1535-story-av,stp,5.00
36005002800,park-colgate-close,park,12.00
36005002800,park-garrison-park,park,15.00
36005002800,park-watson-houses-playground,park,16.00
36005002800,stp-1025-morrison-ave,stp,17.00
36005002800,park-concrete-plant-park,park,18.00
36005002800,park-lyons-square-playground,park,19.00
36005002800,park-bryant-hill-garden,park,20.00
36005002800,stp-1351-seward-avenue,stp,21.00
36005002800,park-story-playground,park,22.00
36005002800,plaza-del-valle-square-plaza,plaza,22.00
36005002800,park-longfellow-playground,park,22.00
36005002800,park-hoe-garden,park,22.00
36005002800,plaza-morrison-avenue-plaza,plaza,23.00
36005002800,park-monsignor-raul-del-valle-square,park,23.00
36005002800,stp-1250-ward-ave,stp,23.00
36005002800,park-bryant-triangle,park,25.00
36005002800,park-hunts-point-riverside-park,park,25.00
36005002800,park-bronx-river-park,park,26.00
36005002800,park-benjamin-gladstone-square,park,26.00
36005002800,park-daniel-boone-playground,park,27.00
36005002800,park-black-joy-farm,park,27.00
36005002800,park-watson-gleason-playground,park,27.00
36005002800,park-printers-park,park,28.00
36005002800,park-starlight-park,park,28.00
36005002800,park-freeman-triangle,park,28.00
36005002800,stp-977-fox-street,stp,28.00
36005002800,park-space-time-playground,park,28.00
36005002800,park-justice-sotomayor-houses-playground,park,29.00
36005002800,stp-730-bryant-av,stp,29.00
36005002800,park-captain-william-harry-thompson-playground,park,30.00
36005002800,park-taylor-soundview-block-assoc-garden,park,30.00
36005003100,park-martin-luther-king-triangle,park,5.00
36005003100,park-i-am-park,park,8.00
36005003100,park-el-flamboyan-garden,park,9.00
36005003100,park-fountain-of-youth-playground,park,9.00
36005003100,park-isla-verde-garden,park,13.00
36005003100,park-st-marys-park,park,13.00
36005003100,park-al-quiones-playground,park,14.00
36005003100,park-pontiac-playground,park,15.00
36005003100,park-gouverneur-morris-triangle,park,16.00
36005003100,park-fox-park,park,17.00
36005003100,park-abigail-playground,park,17.00
36005003100,park-granja-farm-otf,park,18.00
36005003100,park-st-lukes-park,park,20.00
36005003100,park-united-we-stand-garden,park,20.00
36005003100,park-5-borough-shops,park,20.00
36005003100,stp-750-prospect-avenue,stp,20.00
36005003100,park-citywide-services-shops-and-storehouse,park,20.00
36005003100,park-peoples-park,park,21.00
36005003100,park-captain-rivera-playground,park,21.00
36005003100,park-millbrook-playground,park,23.00
36005003100,park-bill-rainey-park,park,23.00
36005003100,park-padre-plaza,park,23.00
36005003100,park-st-anns-block-association-garden,park,23.00
36005003100,park-brook-park,park,24.00
36005003100,plaza-roberto-clemente-plaza,plaza,24.00
36005003100,park-dawson-playground,park,24.00
36005003100,park-saw-mill-playground,park,26.00
36005003100,pops-la-central,pops,27.00
36005003100,park-grove-hill-playground,park,27.00
36005003100,park-clark-playground,park,28.00
36005003100,park-el-batey-borincano-garden,park,28.00
36005003100,pops-spofford-campus,pops,28.00
36005003100,park-stebbins-playground,park,29.00
36005003100,park-playground-one-thirty-four-cxxxiv,park,29.00
36005003100,park-schomberg-academy-garden,park,30.00
36005003100,park-dunbar-playground,park,30.00
36005003300,park-st-marys-park,park,7.00
36005003300,park-i-am-park,park,7.00
36005003300,park-gouverneur-morris-triangle,park,8.00
36005003300,park-st-lukes-park,park,9.00
36005003300,park-united-we-stand-garden,park,10.00
36005003300,park-peoples-park,park,10.00
36005003300,park-padre-plaza,park,11.00
36005003300,park-brook-park,park,12.00
36005003300,park-millbrook-playground,park,13.00
36005003300,park-5-borough-shops,park,14.00
36005003300,park-saw-mill-playground,park,14.00
36005003300,park-citywide-services-shops-and-storehouse,park,14.00
36005003300,park-pontiac-playground,park,15.00
36005003300,park-granja-farm-otf,park,16.00
36005003300,park-isla-verde-garden,park,17.00
36005003300,park-martin-luther-king-triangle,park,17.00
36005003300,park-el-flamboyan-garden,park,17.00
36005003300,park-fountain-of-youth-playground,park,18.00
36005003300,park-willis-playground,park,19.00
36005003300,park-clark-playground,park,19.00
36005003300,park-alexanders-alley,park,19.00
36005003300,park-st-anns-block-association-garden,park,20.00
36005003300,park-playground-one-thirty-four-cxxxiv,park,21.00
36005003300,plaza-roberto-clemente-plaza,plaza,21.00
36005003300,park-ranaqua-playground,park,21.00
36005003300,park-captain-rivera-playground,park,23.00
36005003300,pops-la-central,pops,24.00
36005003300,park-patterson-playground,park,24.00
36005003300,park-abigail-playground,park,24.00
36005003300,park-ryan-triangle,park,24.00
36005003300,park-al-quiones-playground,park,24.00
36005003300,park-lozada-playground,park,25.00
36005003300,park-el-batey-borincano-garden,park,26.00
36005003300,park-pulaski-park,park,26.00
36005003300,park-graham-triangle,park,27.00
36005003300,park-grove-hill-playground,park,27.00
36005003300,park-fox-park,park,28.00
36005003300,park-centro-cultural-rincon-criollo,park,28.00
36005003300,park-vogue-garden,park,29.00
36005003300,park-flynn-playground,park,29.00
36005003300,park-hilton-white-playground,park,30.00
36005003300,stp-750-prospect-avenue,stp,30.00
36005003500,park-i-am-park,park,4.00
36005003500,park-st-marys-park,park,7.00
36005003500,park-isla-verde-garden,park,8.00
36005003500,park-pontiac-playground,park,9.00
36005003500,park-el-flamboyan-garden,park,9.00
36005003500,park-fountain-of-youth-playground,park,10.00
36005003500,park-martin-luther-king-triangle,park,11.00
36005003500,park-granja-farm-otf,park,12.00
36005003500,park-gouverneur-morris-triangle,park,14.00
36005003500,park-abigail-playground,park,16.00
36005003500,park-al-quiones-playground,park,16.00
36005003500,park-st-anns-block-association-garden,park,16.00
36005003500,park-peoples-park,park,17.00
36005003500,park-captain-rivera-playground,park,17.00
36005003500,park-st-lukes-park,park,18.00
36005003500,plaza-roberto-clemente-plaza,plaza,18.00
36005003500,park-united-we-stand-garden,park,19.00
36005003500,park-brook-park,park,19.00
36005003500,park-padre-plaza,park,19.00
36005003500,pops-la-central,pops,20.00
36005003500,park-fox-park,park,20.00
36005003500,park-millbrook-playground,park,21.00
36005003500,park-5-borough-shops,park,21.00
36005003500,park-saw-mill-playground,park,21.00
36005003500,park-citywide-services-shops-and-storehouse,park,21.00
36005003500,park-grove-hill-playground,park,21.00
36005003500,park-clark-playground,park,22.00
36005003500,park-el-batey-borincano-garden,park,22.00
36005003500,stp-750-prospect-avenue,stp,22.00
36005003500,park-flynn-playground,park,24.00
36005003500,park-centro-cultural-rincon-criollo,park,24.00
36005003500,park-vogue-garden,park,25.00
36005003500,park-hilton-white-playground,park,25.00
36005003500,park-patterson-playground,park,25.00
36005003500,park-bill-rainey-park,park,25.00
36005003500,park-dunbar-playground,park,26.00
36005003500,park-willis-playground,park,26.00
36005003500,misc-captain-oliver-triangle,misc,26.00
36005003500,park-alexanders-alley,park,26.00
36005003500,park-dawson-playground,park,26.00
36005003500,park-latinos-unidos-garden,park,27.00
36005003500,park-melrose-playground,park,28.00
36005003500,park-rainbow-garden-of-life-and-health,park,28.00
36005003500,park-ryan-triangle,park,28.00
36005003500,misc-george-meade-plaza,misc,28.00
36005003500,park-family-group-garden,park,29.00
36005003500,park-ranaqua-playground,park,29.00
36005003500,stp-968-cauldwell-ave,stp,29.00
36005003500,park-stebbins-playground,park,30.00
36005003500,park-playground-one-thirty-four-cxxxiv,park,30.00
36005003500,park-edith-garden,park,30.00
36005003500,park-oneill-triangle,park,30.00
36005003500,park-ps-29-ballfield,park,30.00
36005003700,park-st-marys-park,park,0.00
36005003700,park-i-am-park,park,5.00
36005003700,park-granja-farm-otf,park,9.00
36005003700,park-pontiac-playground,park,11.00
36005003700,park-peoples-park,park,11.00
36005003700,park-brook-park,park,13.00
36005003700,park-isla-verde-garden,park,13.00
36005003700,park-el-flamboyan-garden,park,13.00
36005003700,park-padre-plaza,park,13.00
36005003700,park-st-anns-block-association-garden,park,13.00
36005003700,park-st-lukes-park,park,14.00
36005003700,plaza-roberto-clemente-plaza,plaza,14.00
36005003700,park-gouverneur-morris-triangle,park,15.00
36005003700,park-united-we-stand-garden,park,15.00
36005003700,park-martin-luther-king-triangle,park,15.00
36005003700,park-fountain-of-youth-playground,park,15.00
36005003700,park-saw-mill-playground,park,15.00
36005003700,park-clark-playground,park,16.00
36005003700,park-millbrook-playground,park,17.00
36005003700,pops-la-central,pops,17.00
36005003700,park-captain-rivera-playground,park,18.00
36005003700,park-patterson-playground,park,19.00
36005003700,park-el-batey-borincano-garden,park,19.00
36005003700,park-abigail-playground,park,19.00
36005003700,park-grove-hill-playground,park,19.00
36005003700,park-willis-playground,park,20.00
36005003700,park-alexanders-alley,park,20.00
36005003700,park-al-quiones-playground,park,20.00
36005003700,park-5-borough-shops,park,21.00
36005003700,park-flynn-playground,park,21.00
36005003700,park-centro-cultural-rincon-criollo,park,21.00
36005003700,park-citywide-services-shops-and-storehouse,park,21.00
36005003700,park-vogue-garden,park,22.00
36005003700,park-ranaqua-playground,park,22.00
36005003700,park-ryan-triangle,park,22.00
36005003700,park-playground-one-thirty-four-cxxxiv,park,23.00
36005003700,park-hilton-white-playground,park,23.00
36005003700,misc-captain-oliver-triangle,misc,23.00
36005003700,park-latinos-unidos-garden,park,24.00
36005003700,park-melrose-playground,park,25.00
36005003700,park-dunbar-playground,park,25.00
36005003700,park-fox-park,park,25.00
36005003700,stp-750-prospect-avenue,stp,25.00
36005003700,park-rainbow-garden-of-life-and-health,park,25.00
36005003700,misc-george-meade-plaza,misc,25.00
36005003700,park-family-group-garden,park,26.00
36005003700,park-lozada-playground,park,26.00
36005003700,park-edith-garden,park,27.00
36005003700,park-oneill-triangle,park,27.00
36005003700,park-ps-29-ballfield,park,27.00
36005003700,park-graham-triangle,park,27.00
36005003700,park-jardin-de-la-roca,park,28.00
36005003700,stp-968-cauldwell-ave,stp,28.00
36005003700,park-pulaski-park,park,28.00
36005003700,park-yolanda-garca-park,park,29.00
36005003700,park-courtlandt-avenue-association-garden,park,29.00
36005003700,park-rainbow-garden,park,29.00
36005003700,park-charlton-garden,park,30.00
36005003700,park-franklin-memorial-garden,park,30.00
36005003700,park-bill-rainey-park,park,30.00
36005003700,park-charlton-thompson-garden,park,30.00
36005003700,park-dawson-playground,park,30.00
36005003800,park-story-playground,park,6.00
36005003800,park-space-time-playground,park,8.00
36005003800,park-taylor-soundview-block-assoc-garden,park,8.00
36005003800,stp-1351-seward-avenue,stp,12.00
36005003800,park-woodrow-wilson-triangle,park,15.00
36005003800,stp-2060-lafayette-ave,stp,18.00
36005003800,park-justice-sotomayor-houses-playground,park,20.00
36005003800,park-po-serrano-playground,park,21.00
36005003800,park-watson-gleason-playground,park,21.00
36005003800,park-soundview-park,park,21.00
36005003800,park-pugsley-creek-park,park,24.00
36005003800,park-harding-park,park,24.00
36005003800,park-fdny-emt-yadira-arroyo-playground,park,24.00
36005003800,park-randall-playground,park,24.00
36005003800,stp-1025-morrison-ave,stp,25.00
36005003800,park-haviland-playground,park,25.00
36005003800,stp-1535-story-av,stp,25.00
36005003800,park-harding-park-beautification-project,park,26.00
36005003800,plaza-morrison-avenue-plaza,plaza,28.00
36005003800,stp-1794-e-172-st,stp,28.00
36005003900,park-saw-mill-playground,park,4.00
36005003900,park-willis-playground,park,5.00
36005003900,park-alexanders-alley,park,7.00
36005003900,park-padre-plaza,park,7.00
36005003900,park-brook-park,park,8.00
36005003900,park-lozada-playground,park,8.00
36005003900,park-ranaqua-playground,park,9.00
36005003900,park-peoples-park,park,9.00
36005003900,park-graham-triangle,park,10.00
36005003900,park-clark-playground,park,11.00
36005003900,park-pulaski-park,park,13.00
36005003900,park-united-we-stand-garden,park,14.00
36005003900,plaza-roberto-clemente-plaza,plaza,14.00
36005003900,park-millbrook-playground,park,15.00
36005003900,park-st-lukes-park,park,15.00
36005003900,park-ryan-triangle,park,15.00
36005003900,park-la-finca-del-sur-community-garden,park,15.00
36005003900,park-patterson-playground,park,16.00
36005003900,park-gouverneur-morris-triangle,park,17.00
36005003900,park-playground-one-thirty-four-cxxxiv,park,19.00
36005003900,park-st-marys-park,park,19.00
36005003900,pops-la-central,pops,22.00
36005003900,park-triboro-plaza,park,23.00
36005003900,park-5-borough-shops,park,23.00
36005003900,park-citywide-services-shops-and-storehouse,park,23.00
36005003900,park-melrose-playground,park,24.00
36005003900,park-evelina-antonetty-playground,park,24.00
36005003900,park-i-am-park,park,24.00
36005003900,park-wagner-houses-pool,park,25.00
36005003900,park-granja-farm-otf,park,25.00
36005003900,park-vogue-garden,park,26.00
36005003900,park-rainbow-garden-of-life-and-health,park,26.00
36005003900,park-st-anns-block-association-garden,park,26.00
36005003900,park-harlem-river-park,park,27.00
36005003900,park-alice-kornegay-triangle,park,27.00
36005003900,park-latinos-unidos-garden,park,28.00
36005003900,park-detective-omar-edwards-park,park,28.00
36005003900,park-flynn-playground,park,28.00
36005003900,park-william-mccray-playground,park,28.00
36005003900,park-ps-29-ballfield,park,28.00
36005003900,park-centro-cultural-rincon-criollo,park,28.00
36005003900,park-pontiac-playground,park,29.00
36005003900,park-family-group-garden,park,29.00
36005003900,park-abraham-lincoln-playground,park,29.00
36005003900,park-crack-is-wack-playground,park,29.00
36005003900,park-courtlandt-avenue-association-garden,park,30.00
36005003900,park-811-family-and-friends-garden,park,30.00
36005003900,misc-george-meade-plaza,misc,30.00
36005004001,park-fdny-emt-yadira-arroyo-playground,park,1.00
36005004001,park-haviland-playground,park,4.00
36005004001,park-justice-sotomayor-houses-playground,park,9.00
36005004001,park-church-triangle,park,13.00
36005004001,park-virginia-park,park,13.00
36005004001,park-chief-dennis-l-devlin-park,park,13.00
36005004001,park-hugh-j-grant-circle,park,13.00
36005004001,stp-1070-castle-hill-ave,stp,14.00
36005004001,park-virginia-playground,park,15.00
36005004001,park-space-time-playground,park,16.00
36005004001,park-havemeyer-playground,park,17.00
36005004001,park-story-playground,park,18.00
36005004001,park-watson-gleason-playground,park,18.00
36005004001,park-wood-park,park,19.00
36005004001,stp-2060-lafayette-ave,stp,20.00
36005004001,stp-1794-e-172-st,stp,21.00
36005004001,park-po-serrano-playground,park,22.00
36005004001,park-st-lawrence-triangle,park,23.00
36005004001,stp-1025-morrison-ave,stp,24.00
36005004001,park-caserta-playground,park,26.00
36005004001,park-castle-hill-little-league-field,park,27.00
36005004001,plaza-morrison-avenue-plaza,plaza,28.00
36005004001,park-taylor-playground,park,28.00
36005004001,park-taylor-soundview-block-assoc-garden,park,28.00
36005004001,park-randall-playground,park,29.00
36005004100,park-brook-park,park,6.00
36005004100,park-willis-playground,park,6.00
36005004100,park-clark-playground,park,7.00
36005004100,park-peoples-park,park,7.00
36005004100,park-alexanders-alley,park,7.00
36005004100,park-saw-mill-playground,park,8.00
36005004100,park-padre-plaza,park,10.00
36005004100,plaza-roberto-clemente-plaza,plaza,11.00
36005004100,park-patterson-playground,park,12.00
36005004100,park-ryan-triangle,park,12.00
36005004100,park-ranaqua-playground,park,13.00
36005004100,park-lozada-playground,park,13.00
36005004100,park-st-marys-park,park,14.00
36005004100,park-graham-triangle,park,14.00
36005004100,park-united-we-stand-garden,park,17.00
36005004100,park-pulaski-park,park,17.00
36005004100,park-millbrook-playground,park,18.00
36005004100,park-st-lukes-park,park,18.00
36005004100,pops-la-central,pops,18.00
36005004100,park-i-am-park,park,19.00
36005004100,park-la-finca-del-sur-community-garden,park,19.00
36005004100,park-gouverneur-morris-triangle,park,20.00
36005004100,park-melrose-playground,park,21.00
36005004100,park-evelina-antonetty-playground,park,21.00
36005004100,park-granja-farm-otf,park,21.00
36005004100,park-st-anns-block-association-garden,park,21.00
36005004100,park-vogue-garden,park,22.00
36005004100,park-playground-one-thirty-four-cxxxiv,park,22.00
36005004100,park-rainbow-garden-of-life-and-health,park,23.00
36005004100,park-pontiac-playground,park,24.00
36005004100,park-latinos-unidos-garden,park,25.00
36005004100,park-flynn-playground,park,25.00
36005004100,park-ps-29-ballfield,park,25.00
36005004100,park-centro-cultural-rincon-criollo,park,25.00
36005004100,park-5-borough-shops,park,26.00
36005004100,park-family-group-garden,park,26.00
